heart_count,quote
5,"Wherever I found a living creature, there I found the will to power."
8,The lack of closeness among friends is a fault that cannot be reprimanded without becoming incurable.
18,If you stare into the Abyss long enough the Abyss stares back at you.
12,"I am driven out of fatherlands and motherlands. Thus I now love only my children's land, yet undiscovered, in the farthest sea; for this I bid my sails search and search."
18,"Men have hitherto treated women like birds which have strayed down to them from the heights; as something more delicate, more fragile, more savage, stranger, sweeter, soulful--but as something which has to be caged up so that it shall not fly away."
11,"Modern science has as its object as little pain as possible, as long a life as possible - hence a sort of eternal blessedness, but of a very limited kind in comparison with the promises of religion."
22,"School has no task more important than to teach strict thought, cautious judgment, and logical conclusions, hence it must pay no attention to what hinders these operations, such as religion, for instance."
4,"The great works are produced in such an ecstasy of love that they must always be unworthy of it, however great their worth otherwise."
9,"When a nation is on the downward path, when it feels its belief in its own future, its hope of freedom slipping from it, when it begins to see submission as a first necessity and the virtues of submission as measures of self-preservation, then it must overhaul its God."
8,A small revenge is more human than no revenge at all.
4,"Why is it that wellnesses are not as contagious as illnesses--generally speaking, but also especially regarding taste? Or are there epidemics of health?"
8,Knowing things halfway is a greater success than knowing things completely: it takes things to be simpler than they really are andso makes its opinions more easily understandable and persuasive.
20,"Because we have for millenia made moral, aesthetic, religious demands on the world, looked upon it with blind desire, passion or fear, and abandoned ourselves to the bad habits of illogical thinking, this world has gradually become so marvelously variegated, frightful, meaningful, soulful, it has acquired color - but we have been the colorists: it is the human intellect that has made appearances appear and transported its erroneous basic conceptions into things."
10,"Laughter means: taking a mischievous delight in someone else's uneasiness, but with a good conscience."
21,The existence of forgetting has never been proved:  We only know that some things don't come to mind when we want them.
10,Reality is captured in the categorical nets of Language only at the expense of fatal distortion.
7,"There are highly gifted spirits who are always infertile simply because, owing to a weakness in temperament, they are too impatient to wait out their pregnancy to term."
7,"Do whatever you will, but first be such as are able to will."
9,"When one is young, one venerates and despises without that art of nuances which constitutes the best gain of life."
12,"Man is very well defended against himself... The actual fortress is inaccessible, even invisible to him, unless his friends and enemies play the traitor and conduct him in by a secret path."
51,Hold a true friend with both your hands.
11,"My formula for happiness: a Yes, a No, a straight line, a goal."
26,"A book calls for pen, ink, and a writing desk; today the rule is that pen, ink, and a writing desk call for a book."
4,"If you go to see the woman, do not forget the whip."
18,Even cohabitation has been corrupted - by marriage.
4,Whoever despises himself still esteems the despiser within himself.
15,"Read from a distant star, the majuscule script of our earthly existence would perhaps lead to the conclusion that the earth was the distinctively ascetic planet, a nook of disgruntled, arrogant creatures filled with a profound disgust with themselves, at the earth, at all life, who inflict as much pain on themselves as they possibly can out of pleasure in inflicting pain which is probably their only pleasure."
20,A life without music is an error.
15,"However unchristian it may seem, I do not even bear any ill feeling towards myself."
15,"Art is essentially the affirmation, the blessing, and the deification of existence."
8,Stupidity in a woman is unfeminine.
3,You never exist quite so much as when you are not thinking
20,The complete irresponsibility of man for his actions and his nature is the bitterest drop which he who understands must swallow.
52,Pitch-black winter nights live in my bones.
3,Be generous in nature and thought; for this wins respect and gives confidence and power.
9,"At times, our strengths propel us so far forward we can no longer endure our weaknesses and perish from them."
10,We do not place especial value on the possession of a virtue until we notice its total absence in our opponent.
12,Everything good is the transmutation of something evil: every god has a devil for a father.
6,I love him who wants to create over and beyond himself and thus perishes.
6,"The inclination to self-depreciation, to freely accepting being robbed, being duped, and being swindled, could be the modesty of a god among men."
16,"God is a gross answer, an indelicacy against us thinkers- at bottom merely a gross prohibition for us: you shall not think!"
9,"If that glad message of your Bible were written in your faces, you would not need to demand belief in the authority of that book in such stiff-necked fashion."
15,The same passions in man and woman nonetheless differ in tempo; hence man and woman do not cease misunderstanding one another.
10,"Enduring habits I hate.... Yes, at the very bottom of my soul I feel grateful to all my misery and bouts of sickness and everything about me that is imperfect, because this sort of thing leaves me with a hundred backdoors through which I can escape from enduring habits."
6,"To find everything profound - that is an inconvenient trait. It makes one strain one's eyes all the time, and in the end one finds more than one might have wished."
20,"Those are my enemies: they want to overthrow and to construct nothing themselves. They say: ""All that is worthless""--and want to create no value themselves."
3,"If there were gods, how could I endure not to be a god? Therefore there are no gods."
12,"The most unequivocal sign of contempt for man is to regard everybody merely as a means to one's own ends, or of no account whatever."
3,"There still shines the most important nuance by virtue of which the noble felt themselves to be men of a higher rank. They designate themselves simply by their superiority in power (as ""the powerful,"" ""the masters,"" ""the commanders"") or by the most clearly visible signs of this superiority, for example, as ""the rich,"" ""the possessors"" (this is the meaning of 'Arya,' and of corresponding words in Iranian and Slavic)."
8,"In some remote corner of the universe, poured out and glittering among innumerable solar systems, there once was a star on which clever animals invented knowledge."
7,The abdomen is the reason why man does not readily take himself to be a god.
10,"It is only those who know how to feel that ""this is not good"" who devise improvements."
3,"Almost two thousand years, and no new god!"
9,One should never know too precisely whom one has married
7,"I consist of body and soul - in the worlds of a child. And why shouldn't we speak like children? But the enlightened, the knowledgealbe would say: I am body through and through, nothing more; and the soul is just a word for something on the body."
3,[Heraclitus] concluded that coming-to-be itself could not be anything evil or unjust.
19,To be natural means to dare to be as immoral as Nature is.
7,You look up when you wish to be exalted. And I look down because I am exalted.
8,Nothing ever succeeds which exuberant spirits have not helped to produce.
11,A subject for a great poet would be God's boredom after the seventh day of creation.
3,"Take a chance and try my fare! It will grow on you, I swear; Soon it will taste good to you!"
8,"God remains dead. And we have killed him. Yet his shadow still looms. How shall we comfort ourselves, the murderers of all murderers?"
6,Rational thought is interpretation according to a scheme which we cannot escape.
8,To be ashamed of one's immorality: that is a step on the staircase at whose end one is also ashamed of one's morality.
27,Distrust all in whom the impulse to punish is powerful.
30,A pair of powerful spectacles has sometimes sufficed to cure a person in love.
6,"We operate with nothing but things which do not exist, with lines, planes, bodies, atoms, divisible time, divisible space - how should explanation even be possible when we first make everything into an image, into our own image!"
18,We possess art lest we perish of the truth.
4,"One is necessary, one is a piece of fate, one belongs to the whole, one is the whole - there exists nothing which could judge, measure, compare, condemn our being, for that would be to judge, measure, compare, condemn the whole...But nothing exists apart from the whole!"
5,"In the end things must be as they are and have always been--the great things remain for the great, the abysses for the profound, the delicacies and thrills for the refined, and, to sum up shortly, everything rare for the rare."
6,"Strength is the morality of the man who stands out from the rest, and it is mine."
12,Words are but symbols for the relations of things to one another and to us; nowhere do they touch upon absolute truth.
3,But are there many honest people who will admit that it is pleasing to give pain?
8,To recognize untruth as a condition of life--that certainly means resisting accustomed value feelings in a dangerous way; and a philosophy that risks this would by that token alone place itself beyond good and evil.
6,"It is absolutely impossible for a subject to see or have insight into something while leaving itself out of the picture, so impossible that knowing and being are the most opposite of all spheres."
6,I have never come across someone who could inspire more respect than the Greek philosophers.
3,It takes just such painful and terrible things to occur for the great emancipation to take place.
4,We must be cruel as well as compassionate: let us guard against becoming poorer than nature is!
66,"We are, all of us, growing volcanoes that approach the hour of their eruption, but how near or distant that is, nobody knows- not even God."
7,"When we talk in company we lose our unique tone of voice, and this leads us to make statements which in no way correspond to our real thoughts."
8,Talking much about oneself may be a way of hiding oneself.
8,"Ye are ugly? Well then, my brethren, take the sublime about you, the mantle of the ugly!"
7,You gave him an opportunity of showing greatness of character and he did not seize it. He will never forgive you for that.
6,"I love the valiant; but it is not enough to wield a broadsword, one must also know against whom."
53,Against war it may be said that it makes the victor stupid and the vanquished revengeful.
9,"The man of the future who will redeem us not only from the hitherto reigning ideal but also from that which was bound to grow out of it, the great nausea, the will to nothingness, nihilism; this bell stroke of noon and of the great decision that liberates the will again and restores its goal to the earth and his hope to man; this Antichrist and anti-nihilist; this victor over God and nothingness - he must come one day."
4,"I absolutely cannot see how one can later make up for having failed to go to a good school at the proper time. For this is what distinguishes the hard school as a good school from all others: that much is demanded; and sternly demanded; that the good, even the exceptional, is demanded as the norm; that praise is rare, that indulgence is nonexistent; that blame is apportioned sharply, objectively, without regard for talent or antecedents. What does one learn in a hard school? Obeying and commanding."
8,In art the end does not sanctify the means: but sacred means employed here can sanctify the end.
8,"Regarding life, the wisest men of all ages have judged alike: it is worthless."
13,No power can be maintained when it is only represented by hypocrites.
8,In praise there is more obtrusiveness than in blame.
3,"Faith, indeed, has up to the present not been able to move real mountains, although I do not know who assumed that it could. But it can put mountains where there are none."
3,"Anecdote: Greatness Means Leading the Way. No stream is large and copious of itself, but becomes great by receiving and leading on so many tributary streams. It is so, also, with all intellectual greatness, It is only a question of someone indicating the direction to be followed by so many affluent; not whether he was richly or poorly gifted originally."
3,"The most unendurable thing, to be sure, the really terrible thing, would be a life without habits, a life which continually required improvisation."
15,Our shortcomings are the eyes with which we see the ideal.
4,From people who merely pray we must become people who bless.
4,"We believe that we know something about the things themselves when we speak of trees, colors, snow, and flowers; and yet we possess nothing but metaphors for things - metaphors which correspond in no way to the original entities."
10,"The noble man honours in himself the powerful one, him also who has power over himself, who knows how to speak and how to keep silence, who takes pleasure in subjecting himself to severity and hardness, and has reverence for all that is severe and hard."
3,"But thought is one thing, the deed is another, and the image of the deed still another: the wheel of causality does not roll between them."
3,"Go through the moral demands...one by one and you will find that man could not live up to them; the intention is not that he should become more moral, but that he should feel as sinful as possible. If man had failed to find this feeling pleasant - why should he have engendered such an idea and adhered to it for so long?... Man was by every means to be made sinful and thereby become excited, animated, enlivened in general. To excite, animate, enliven at any price."
47,Art is the proper task of life.
29,The final reward of the dead - to die no more
3,"Kindliness, friendliness, the courtesy of the heart, are ever-flowing streams of non egoistic impulses, and have given far more powerful assistance to culture than even those much more famous demonstrations which are called pity, mercy, and self-sacrifice."
5,"Every one being allowed to learn to read, ruineth in the long run not only writing but also thinking."
8,The world was conquered through the understanding of dogs; the world exists through the understanding of dogs.
6,All words are prejudices.
6,"I love him whose soul is lavish, who wanteth no thanks and doth not give back: for he always bestoweth, and desireth not to keep for himself."
14,The definition of morality: Morality is the idiosyncrasy of decadents having the hidden desire to revenge themselves upon life - and being successful.
9,"All great things must first wear terrifying and monstrous masks, in order to inscribe themselves on the hearts of humanity."
12,"It is perhaps just dawning on five or six minds that physics, too, is only an interpretation and exegesis of the world (to suit us, if I may say so!) and not a world-explanation."
8,"A strong and well-constituted man digests his experiences (deeds and misdeeds all included) just as he digests his meats, even when he has some tough morsels to swallow."
4,For men are not equal: thus speaks justice.
6,Truth will have no gods before it.- The belief in truth begins with the doubt of all truths in which one has previously believed.
10,Who can attain to anything great if he does not feel in himself the force and will to inflict great pain?
7,The inability to lie is far from the love of truth.
6,On the heights it is warmer than those in the valley imagine.
6,What is Genius?- To aspire to a lofty aim and to will the means to that aim.
5,"You must await your thirst and allow it to become complete: otherwise you will never discover your spring, which can never be anyone else's!"
16,"And if a friend does you wrong, then say: ""I forgive you what you have done to me; that you have done it to YOURSELF, however--how could I forgive that!"
79,"There are various eyes. Even the Sphinx has eyes: and as a result there are various truths, and as a result there is no truth."
8,Art is the great stimulus to life.
13,"As regards the celebrated struggle for life, it seems to me for the present to have been rather asserted than proved. It does occur, but as the exception; the general aspect of life is not hunger and distress, but rather wealth, luxury, even absurd prodigality -- where there is a struggle it is a struggle for power."
6,"More and more it seems to me that the philosopher, being of necessity a man of tomorrow and the day after tomorrow, has always found himself, and had to find himself, in contradiction to his today: his enemy was ever the ideal of today. So far all these extraordinary furtherers of men whom one calls philosophers, though they themselves have rarely felt like friends of wisdom but rather like disagreeable fools and dangerous question marks, have found their task, their hard, unwanted, inescapable task, but eventually also the greatness of their task, in being the bad conscience of their time."
4,"What if God were not exactly truth, and if this could be proved? And if he were instead the vanity, the desire for power, the ambitions, the fear, and the enraptured and terrified folly of mankind?"
12,"Behind a remarkable scholar we not infrequently find an average human being, and behind an average artist we often find a very remarkable human being."
13,"Well-meaning, helpful, good-natured attitudes of mind have not come to be honored on account of their usefulness, but because they are states of richer souls that are capable of bestowing and have their value in the feeling of the plenitude of life."
31,"This sign I give you: every people speaks its tongue of good and evil, which the neighbor does not understand. It has invented its own language of customs and rights."
3,There is not sufficient religion in the world merely to put an end to the number of religions.
3,"For out of fear and need each religion is born, creeping into existence on the byways or reason."
23,"You shall not steal! You shall not kill! Such words were once called holy; before them people bowrd their knees and heads, and removed their shoes. But I ask you: where have there ever been better thieves and killers in the world than such holy words have been? Is there not in all of life itself - robbing and killing? And when such words were called holy, was not truth itself thereby - killed?"
4,The man who meets with a failure attributes this failure rather to the ill will of another than to fate.
6,"An important species of pleasure, and therewith the source of morality, arises out of habit."
6,"Let us beware of saying there are laws in nature. There are only necessities: there is no one to command, no one to obey, no one to transgress. When you realize there are no goals or objectives, then you realize, too, that there is no chance: for only in a world of objectives does the word chance have any meaning."
8,"How much truth does a spirit endure, how much truth does it dare?"
